CustomerID  NumberOfSales
15349       2
15350       2
15351       2
15284       2
15302       2
15303       2
15304       2
15287       2
15288       2
15289       2
15290       2
15261       2
15262       2
15263       2
15264       2
15265       2
15266       2
15267       2
15268       2
15276       2
15280       2
15252       2
15253       2
15254       2
15255       2
15256       2
15199       2
15200       2
15201       2
15175       2
15176       2
15191       2
15192       2
15193       2
15194       2
15195       2
15196       2
15178       2
15179       2
15180       2
15181       2
15182       2
15183       2
15184       2
15185       2
15186       2
15187       2
15188       2
15189       2
15203       2
15204       2
15205       2
15206       2
15207       2
15208       2
15209       2
15210       2
15211       2
15212       2
15213       2
15214       2
15215       2
15216       2
15217       2
15218       2
15219       2
15220       2
15221       2
15222       2
15223       2
15224       2
15225       2
15226       2
15227       2
15228       2
15229       2
15230       2
15231       2
15232       2
15233       2
15234       2
15235       2
15236       2
15237       2
15238       2
15239       2
15240       2
15241       2
15242       2
15655       2
15656       2
15612       2
15634       2
15635       2
15639       2
15640       2
15641       2
15642       2
15643       2
15644       2
15645       2
15646       2
15647       2
15648       2
15649       2
15614       2
15615       2
15619       2
15620       2
15621       2
15622       2
15561       2
15562       2
15610       2
15565       2
15566       2
15567       2
15568       2
15569       2
15570       2
15557       2
15558       2
15540       2
15525       2
15542       2
15547       2
15548       2
15551       2
15552       2
15553       2
15554       2
15555       2
15537       2
15538       2
15531       2
15532       2
15534       2
15535       2
15527       2
15528       2
15529       2
15520       2
15521       2
15523       2
15497       2
15506       2
15517       2
15518       2
15575       2
15576       2
15577       2
15578       2
15579       2
15580       2
15581       2
15582       2
15583       2
15584       2
15585       2
15586       2
15587       2
15588       2
15589       2
15590       2
15591       2
15592       2
15593       2
15594       2
15595       2
15596       2
15597       2
15598       2
15599       2
15600       2
15601       2
15602       2
15603       2
15604       2
15605       2
15606       2
15607       2
15711       2
15712       2
15713       2
15701       2
15715       2
15716       2
15717       2
15718       2
15719       2
15720       2
15721       2
15722       2
15723       2
15724       2
15725       2
